Tweet_lemmatized
"['le', 'afraid', 'afraid', 'valid', 'emot', 'someth', 'shouldnt', 'away', 'emili', 'harrington', 'tell', 'cnnsport', 'histor', 'capitan', 'climb', 'she’', 'learn', 'manag', 'fear', 'httpstcoxggouzuhmm', 'httpstcoftqmtwpo']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['support', 'provid', 'dcm', 'tnluk', 'also', 'allow', 'sport', 'look', 'athlet', 'futur', 'target', 'success', 'pari', 'olymp', 'paralymp', 'game', 'beyond', 'read', 'httpstcolcbzrjlk', 'httpstcozjxqaeirem']"
"['york', 'open', 'can’t', 'find', 'place', 'updat', 'calendar', 'httpstcocqqsmoyi']"
"['exclus', 'sport', 'agre', 'threeyear', 'broadcast', 'deal', 'premiership', 'rugbi', 'cerichardson', 'report', 'httpstcowalfxoj', 'httpstcomlsxkvq']"
"['watch', 'child', 'play', 'sport', 'httpstcoeroyucyp', 'httpstcoemvqiqpn']"
"['kiwi', 'lydia', 'best', 'show', 'second', 'round', 'lpga', 'event', 'florida', 'httpstcouoohv', 'httpstcovmcuqnodvb']"
"['india', 'dismiss', 'australia', 'over', 'friday', 'take', 'firstin', 'lead', 'look', 'highli', 'unlik', 'first', 'half', 'hour', 'dramat', 'second', 'daynight', 'first', 'test', 'adelaid', 'oval', 'httpstcorfaptjpa']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
"['le', 'afraid', 'afraid', 'valid', 'emot', 'someth', 'shouldnt', 'away', 'emili', 'harrington', 'tell', 'cnnsport', 'histor', 'capitan', 'climb', 'she’', 'learn', 'manag', 'fear', 'httpstcoxggouzuhmm', 'httpstcoftqmtwpo']"
"['le', 'afraid', 'afraid', 'valid', 'emot', 'someth', 'shouldnt', 'away', 'emili', 'harrington', 'tell', 'cnnsport', 'histor', 'capitan', 'climb', 'she’', 'learn', 'manag', 'fear', 'httpstcoxggouzcgv', 'httpstcoxrkcolxx']"
"['thank', 'strongest', 'voic', 'woman', 'sport', 'wish', 'commit', 'human', 'right', 'could', 'come', 'charg', 'global', 'sport', 'abus', 'test', 'woman', 'athlet', 'httpstcomewkhsesn', 'minkyshighjink', 'karkazis✅']"
"['woman', 'sport', 'partnership', 'gsportgirl', 'httpstcoozwwsshxc', 'httpstcobokrho']"
"['oleksandr', 'zinchenko', 'contend', 'sign', 'might', 'httpstcotkyigsinm']"
"['anthoni', 'martial’', 'game', 'score', 'goal', 'httpstcoctsbfjngv']"
"['former', 'hawk', 'hayley', 'nolan', 'recent', 'featur', 'ultim', 'goal', 'check', 'clip', 'episod', 'courtesi', 'sport', 'watchinsight', 'view', 'full', 'clip', 'httpstcowjrdndodv', 'learn', 'httpstcopxoxfnyr', 'httpstcogxcdgkn']"
"['imag', 'liverpool', 'fan', 'infuri', 'sport', 'commentator’', 'clueless', 'klopp', 'tweet', 'httpstcozxmsrrauw']"
"['next', 'weekend’', 'curri', 'match', 'bull', 'lion', 'pretoria', 'seriou', 'doubt', 'outbreak', 'covid', 'case', 'loftu', 'week', 'httpstcowwyrszuw']"
"['httpstcouwkbhctkx', 'three', 'hunt', 'tower', 'destroy', 'germani', 'anim', 'liber', 'front', 'come', 'back', 'defend', 'forest', 'tower', 'fall', 'stop', 'socal', 'sport', 'noth', 'el', 'murder', 'smash', 'speciesism”', 'httpstcoihtctxzk']"
"['cricket', 'south', 'africa', 'includ', 'dwain', 'pretoriu', 'uncap', 'raynard', 'tonder', 'lutho', 'sipamla', 'protea', 'squad', 'twomatch', 'test', 'seri', 'lanka', 'httpstcoikyslig']"
"['le', 'afraid', 'afraid', 'valid', 'emot', 'someth', 'shouldnt', 'away', 'emili', 'harrington', 'tell', 'cnnsport', 'histor', 'capitan', 'climb', 'she’', 'learn', 'manag', 'fear', 'httpstcoxggouzuhmm', 'httpstcoftqmtwpo']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['pantealex', 'ewrcresult', 'team', 'thought', 'manufactur', 'sport', 'depart', 'finish']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['great', 'spellar', 'newstatesman', 'talk', 'import', 'tackl', 'problem', 'gambl', 'support', 'govt’', '‘evidenceled’', 'review', 'bet', 'acknowledg', 'role', 'regul', 'industri', 'play', 'support', 'job', 'tourism', 'sport', 'httpstcojlwtnzkbn']"
"['🚨few', 'bit', 'week', '🔈guardiansport', 'footbal', 'weekli', 'httpstcoerkbwzkt', '🔈worldfootb', 'httpstcocvwefdn', '🔈soundoffootbal', 'httpstcofomkwxnzeh', 'justfootbal', 'blog', 'brexit', 'rule', 'httpstcolwupdopm', 'great', 'weekend']"
"['httpstcouwkbhctkx', 'three', 'hunt', 'tower', 'destroy', 'germani', 'anim', 'liber', 'front', 'come', 'back', 'defend', 'forest', 'tower', 'fall', 'stop', 'socal', 'sport', 'noth', 'el', 'murder', 'smash', 'speciesism”', 'httpstcoihtctxzk']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['wada’', 'athlet', 'committe', 'disappoint', 'decis', 'court', 'arbitr', 'sport', 'impos', 'stricter', 'longer', 'sanction', 'russia', 'line', 'recommend', 'wada', 'find', 'httpstcowiojytdsrh', 'httpstcorrebri']"
"['🚨few', 'bit', 'week', '🔈guardiansport', 'footbal', 'weekli', 'httpstcoerkbwzkt', '🔈worldfootb', 'httpstcocvwefdn', '🔈soundoffootbal', 'httpstcofomkwxnzeh', 'justfootbal', 'blog', 'brexit', 'rule', 'httpstcolwupdopm', 'great', 'weekend']"
"['next', 'weekend’', 'curri', 'match', 'bull', 'lion', 'pretoria', 'seriou', 'doubt', 'outbreak', 'covid', 'case', 'loftu', 'week', 'httpstcovloiwrhxvc']"
"['footbal', 'laurent', 'blanc', 'ver', 'qatar', 'httpstcolptpi', 'httpstcodhzwpeu']"
"['huge', 'thank', 'uksport', 'dcm', 'tnluk', 'today', 'confirm', 'tokyo', 'pari', 'fund', 'read', 'httpstcoycdzyjffi']"
"['cricket', 'south', 'africa', 'includ', 'dwain', 'pretoriu', 'uncap', 'raynard', 'tonder', 'lutho', 'sipamla', 'protea', 'squad', 'twomatch', 'test', 'seri', 'lanka', 'httpstcoikyslig']"
"['former', 'hawk', 'hayley', 'nolan', 'recent', 'featur', 'ultim', 'goal', 'check', 'clip', 'episod', 'courtesi', 'sport', 'watchinsight', 'view', 'full', 'clip', 'httpstcowjrdndodv', 'learn', 'httpstcopxoxfnyr', 'httpstcogxcdgkn']"
"['awesom', 'high', 'school', 'career', 'alway', 'dream', 'win', 'state', 'championship”', 'four', 'wellesley', 'high', 'girl', 'alum', 'play', 'reliv', 'glori', 'day', 'state', 'championship', 'wellesleysport', 'gambonliam', 'httpstcovskqnpiw']"
"['🚨few', 'bit', 'week', '🔈guardiansport', 'footbal', 'weekli', 'httpstcoerkbwzkt', '🔈worldfootb', 'httpstcocvwefdn', '🔈soundoffootbal', 'httpstcofomkwxnzeh', 'justfootbal', 'blog', 'brexit', 'rule', 'httpstcolwupdopm', 'great', 'weekend']"
"['member', 'know', 'golf', 'conserv', 'sport', 'hope', 'comingout', 'chang', 'percept', 'courageiscontagi', 'httpstcogcggifwyp']"
"['cricket', 'south', 'africa', 'confirm', 'result', 'unnam', 'member', 'protea', 'team', 'return', 'posit', 'covid', 'httpstcouehvfmgt']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
"['jeep', 'wrangler', 'unlimit', 'sport', 'bright', 'white', 'clearcoat', 'sale', 'use', 'car', 'sale', 'httpstcoqwebudww', 'httpstcociycqjctm']"
"['georg', 'illawarra', 'dragon', 'mathsmad', 'halfback', 'adam', 'clune', 'bring', 'degre', 'financ', 'httpstcorcedwn']"
"['money', 'httpstcondckyzvf', 'metrosport']"
"['extraordinari', 'experiencese', 'enjoy', 'learn', 'play', 'teamit', 'essenti', 'funrealmadrid', 'continu', 'support', 'sport', 'everyon', 'santiago', 'solari', 'visit', 'wheelchair', 'basketbal', 'school🤍', 'realmadrid', 'santiagosolari', 'httpstcorgcikjlsg']"
"['awesom', 'high', 'school', 'career', 'alway', 'dream', 'win', 'state', 'championship”', 'four', 'wellesley', 'high', 'girl', 'alum', 'play', 'reliv', 'glori', 'day', 'state', 'championship', 'wellesleysport', 'gambonliam', 'httpstcovskqnpiw']"
"['column', 'time', 'thank', 'peopl', 'tribchronsport', 'httpstcosefgdyb']"
"['stori', 'winter', 'sport', 'updat', 'friday', 'httpstcomorwkmsgov']"
"['congratul', 'jade', 'lewi', 'earn', 'degre', 'sport', 'administr', 'httpstcoicfo', 'httpstcojraxvmrtt']"
"['imag', 'liverpool', 'fan', 'infuri', 'sport', 'commentator’', 'clueless', 'klopp', 'tweet', 'httpstcodifmoimmx']"
"['proud', 'announc', 'launch', 'east', 'london', 'talent', 'pathway', 'sportengland', 'athlet', 'black', 'asian', 'minor', 'ethnic', 'background', 'enjoy', 'uniqu', 'access', 'best', 'facil', 'resourc', 'worldclass', 'uelsportsdock', 'httpstcoiddwfpc', 'httpstcocdstfwiss']"
"['kawhi', 'balanc', 'sport', 'flame', 'avail', 'retail', 'free', 'ship', 'httpstcopfstzssdx', 'httpstcoygvbgfpsd']"
"['kawhi', 'balanc', 'sport', 'flame', 'avail', 'retail', 'free', 'ship', 'httpstcopfstzssdx', 'httpstcoygvbgfpsd']"
"['column', 'time', 'thank', 'peopl', 'tribchronsport', 'httpstcosefgdyb']"
"['seven', 'day', 'sport', 'surpris', 'test', 'selector', 'lost', 'biggest', 'gambl', 'write', 'reed', 'httpstcoydaat']"
"['congratul', 'jade', 'lewi', 'earn', 'degre', 'sport', 'administr', 'httpstcoicfo', 'httpstcojraxvmrtt']"
"['first', 'test', 'thought', 'strong', 'knew', 'could', 'hold', 'abcbrynpalm', 'spoke', 'adamjon', 'tame', 'beast', 'icon', 'moment', 'tour', 'transform', 'jone', 'reput', 'sport', 'httpstcospncdsx']"
"['tottenham', 'leicest', 'preview', 'watch', 'live', 'stream', 'kick', 'time', 'team', 'news', 'httpstcohkuzfwl']"
"['cocacola', 'give', 'fan', 'chanc', 'premier', 'leagu', 'titl', 'christma', 'httpstcoowrour']"
"['reprint', 'never', 'satchel', 'paig', 'major', 'leaguer', 'knew', 'bill', 'veeck', 'knew', 'paig', 'well', 'anyon', 'side', 'sport', 'paig', 'die', 'call', 'veeck', 'tell', 'satchel', 'ever', 'enjoy', 'httpstcohnqbafrjmd']"
"['congratul', 'jade', 'lewi', 'earn', 'degre', 'sport', 'administr', 'httpstcoicfo', 'httpstcojraxvmrtt']"
"['congratul', 'jade', 'lewi', 'earn', 'degre', 'sport', 'administr', 'httpstcoicfo', 'httpstcojraxvmrtt']"
"['enjoy', 'enjoy', 'fantasybasketbal', 'enjoy', 'beat', 'profession', 'fantasi', 'writer', 'fantasi', 'sport', 'join', 'fake', 'team', 'fantasi', 'basketbal', 'leagu', 'httpstcopjztokmlr', 'httpstcoxxcvasrom']"
"['uisu', 'special', 'releas', 'death', 'exuisu', 'sport', 'secretari', 'regret', 'announc', 'death', 'former', 'sport', 'secretari', 'session', 'ibrahim', 'olayemi', 'oladiran', 'ozon', 'receiv', 'news', 'death', 'ibrahim', 'earli', 'hour', 'friday', 'httpstcopnkcpatahg']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
"['reprint', 'never', 'satchel', 'paig', 'major', 'leaguer', 'knew', 'bill', 'veeck', 'knew', 'paig', 'well', 'anyon', 'side', 'sport', 'paig', 'die', 'call', 'veeck', 'tell', 'satchel', 'ever', 'enjoy', 'httpstcohnqbafrjmd']"
"['reprint', 'never', 'satchel', 'paig', 'major', 'leaguer', 'knew', 'bill', 'veeck', 'knew', 'paig', 'well', 'anyon', 'side', 'sport', 'paig', 'die', 'call', 'veeck', 'tell', 'satchel', 'ever', 'enjoy', 'httpstcohnqbafrjmd']"
"['le', 'afraid', 'afraid', 'valid', 'emot', 'someth', 'shouldnt', 'away', 'emili', 'harrington', 'tell', 'cnnsport', 'histor', 'capitan', 'climb', 'she’', 'learn', 'manag', 'fear', 'httpstcoxggouzuhmm', 'httpstcoftqmtwpo']"
"['kavithadavidson', 'hosteditori', 'director', 'lead', 'produc', 'theathlet', 'vision', 'sport', 'shed', 'like', 'support', 'around', 'women’', 'sport', 'grow', 'equal', 'men’', 'issu', 'predict', 'provoc', 'sport', 'httpstcouyhnvthna']"
"['want', 'bigger', 'differ', 'women’', 'sport', 'come', 'year', 'lifelong', 'desir', 'feel', 'press', 'possibl', 'ever', 'jessicawluth', 'journalist', 'burnitdownpod', 'cohost', 'vision', 'sport', 'httpstcobbvacdeo']"
"['action', 'httpstcoojcmcibxl', 'thescfl', 'north', 'match', 'crowboroughfc', 'stfrancisrang', 'footbal', 'nonleagu', 'crowboroughafc', 'crowsunoffici', 'httpstcowltqyuxyx']"
"['gsmpod', 'meet', 'final', 'gsmlive', 'year', 'share', 'audio', 'yearend', 'episod', 'predict', 'provoc', 'sport', 'weve', 'gather', 'best', 'brightest', 'global', 'sport', 'includ', 'ilhaamg', 'lend', 'vision', 'httpstcocvsfvlyljl', 'httpstcohcjqrancni']"
"['ahmad', 'stadium', 'world', 'venu', 'indian', '‘touch’', 'httpstcofdoyxknyc']"
"['ahmad', 'stadium', 'thing', 'need', 'know', '‘architectur', 'marvel’', 'world', 'httpstcooamla']"
"['anoth', 'anoth', 'ridicul', 'comment', 'jurgen', 'klopp', 'httpstcowdqhxueg']"
"['anoth', 'anoth', 'ridicul', 'comment', 'jurgen', 'klopp', 'httpstcowdqhxueg']"
"['nice', 'consid', 'januari', 'move', 'celtic', 'defend', 'ajer', 'httpstcoludwckmdzh']"
"['kaizer', 'chief', 'bloemfontein', 'celtic', 'histori', 'amakhosi', 'hunt’', 'side', 'optimist', 'httpstcoagxjkew']"
"['isaac', 'success', 'watford', 'forward', 'resum', 'train', 'sixmonth', 'injuri', 'layoff', 'httpstcoggizhfhjn']"
"['‘grow', 'primari', 'school', 'girl', 'didn’t', 'actual', 'play', 'rugbi', 'show', 'join', 'team', 'told', 'sport', 'girls’', 'meet', 'daniel', 'mckenzi', 'compet', 'tomorrow', 'first', 'ironwoman', 'seri', 'httpstcoxcvrhia', 'httpstcoxxpoyurcw']"
"['bicycl', 'sport', 'shop', 'owner', 'hill', 'abel', 'talk', 'brain', 'sell', 'busi', 'trek', 'bicycl', 'store', 'struggl', 'bike', 'boom', 'httpstcoxbcqdlbyh', 'httpstcopyqzfgvo']"
"['must', 'read', 'free', 'link', 'could', 'happen', 'near', 'today', 'david', 'lean', 'watch', 'child', 'play', 'sport', 'httpstcoeroyucyp', 'httpstcophczyti']"
"['le', 'afraid', 'afraid', 'valid', 'emot', 'someth', 'shouldnt', 'away', 'emili', 'harrington', 'tell', 'cnnsport', 'histor', 'capitan', 'climb', 'she’', 'learn', 'manag', 'fear', 'httpstcoxggouzuhmm', 'httpstcoftqmtwpo']"
"['first', 'test', 'thought', 'strong', 'knew', 'could', 'hold', 'abcbrynpalm', 'spoke', 'adamjon', 'tame', 'beast', 'icon', 'moment', 'tour', 'transform', 'jone', 'reput', 'sport', 'httpstcospncdsx']"
"['action', 'httpstcoojcmcibxl', 'thescfl', 'north', 'match', 'crowboroughfc', 'stfrancisrang', 'footbal', 'nonleagu', 'crowboroughafc', 'crowsunoffici', 'httpstcowltqyuxyx']"
"['let', 'talk', 'period', 'theai', 'femal', 'perform', 'health', 'initi', 'aim', 'educ', 'provid', 'addit', 'research', 'break', 'commun', 'barrier', 'around', 'woman', 'health', 'elit', 'sport', 'elissamacleod', 'drrachelharri', 'brittneykleyn', 'fphi', 'httpstcoububhoau']"
"['first', 'test', 'thought', 'strong', 'knew', 'could', 'hold', 'abcbrynpalm', 'spoke', 'adamjon', 'tame', 'beast', 'icon', 'moment', 'tour', 'transform', 'jone', 'reput', 'sport', 'httpstcospncdsx']"
"['danawhit', 'espn', 'sport', 'thompson', 'neal', 'predict', 'httpstcotujhfxllx']"
"['gazzetta', 'dello', 'sport', 'ibrahimov', 'also', 'risk', 'miss', 'juventu', 'game', 'januari', 'httpstcorfinutyxbj']"
"['uisu', 'special', 'releas', 'death', 'exuisu', 'sport', 'secretari', 'regret', 'announc', 'death', 'former', 'sport', 'secretari', 'session', 'ibrahim', 'olayemi', 'oladiran', 'ozon', 'receiv', 'news', 'death', 'ibrahim', 'earli', 'hour', 'friday', 'httpstcopnkcpatahg']"
"['must', 'read', 'free', 'link', 'could', 'happen', 'near', 'today', 'david', 'lean', 'watch', 'child', 'play', 'sport', 'httpstcoeroyucyp', 'httpstcophczyti']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
"['uisu', 'special', 'releas', 'death', 'exuisu', 'sport', 'secretari', 'regret', 'announc', 'death', 'former', 'sport', 'secretari', 'session', 'ibrahim', 'olayemi', 'oladiran', 'ozon', 'receiv', 'news', 'death', 'ibrahim', 'earli', 'hour', 'friday', 'httpstcopnkcpatahg']"
"['kieran', 'donaghi', 'basketbal', 'skill', 'biggam', 'experi', 'kerri', 'valu', 'armagh', 'httpstcocvmxbayfp']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
"['sport', 'ireland', 'also', 'today', 'launch', 'gender', 'diver', 'board', 'toolkit', '👇httpstcohimtrei', 'method', 'guidelin', 'assist', 'sport', 'leader', 'achiev', 'gender', 'equal', 'board', 'committe', 'httpstcohimtrei', 'womeninsportir', 'httpstcogbevdh']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
"['atlanta', 'name', 'argentin', 'heinz', 'head', 'coach', 'httpstcoeqinyja', 'httpstcoeqinyja']"
"['programm', 'support', 'offic', 'perman', 'month', 'sport', 'england', 'london', 'loughborough', 'close', 'date', 'decemb', 'httpstcorapwtmi']"
"['former', 'hawk', 'hayley', 'nolan', 'recent', 'featur', 'ultim', 'goal', 'check', 'clip', 'episod', 'courtesi', 'sport', 'watchinsight', 'view', 'full', 'clip', 'httpstcowjrdndodv', 'learn', 'httpstcopxoxfnyr', 'httpstcogxcdgkn']"
"['chri', 'sutton', 'celtic', 'rant', 'live', 'sport', 'celt', 'httpstcoiivbdacyw']"
"['httpstcouwkbhctkx', 'three', 'hunt', 'tower', 'destroy', 'germani', 'anim', 'liber', 'front', 'come', 'back', 'defend', 'forest', 'tower', 'fall', 'stop', 'socal', 'sport', 'noth', 'el', 'murder', 'smash', 'speciesism”', 'httpstcoihtctxzk']"
"['free', 'ship', 'grab', 'kawhi', 'balanc', 'sport', 'flame', 'retail', 'size', 'avail', 'httpstcofmitkvyfv', 'httpstcokkbvmhir']"
"['analysi', 'serial', 'stalker', 'expo', 'shark', 'lover', 'stori', 'sport', 'didnt', 'want', 'hear', 'long', 'read', 'summer', 'httpstconbaycemnb']"
"['analysi', 'serial', 'stalker', 'expo', 'shark', 'lover', 'stori', 'sport', 'didnt', 'want', 'hear', 'long', 'read', 'summer', 'httpstconbaycemnb']"
"['dont', 'believ', 'word', 'thompsongarri', 'autobiographi', 'full', 'laughter', 'tear', 'heart', 'popular', 'striker', 'talk', 'cyril', 'regi', 'walk', 'avfc', 'deal', 'loss', 'never', 'vital', 'talk', 'httpstcoketjbau']"
"['former', 'hawk', 'hayley', 'nolan', 'recent', 'featur', 'ultim', 'goal', 'check', 'clip', 'episod', 'courtesi', 'sport', 'watchinsight', 'view', 'full', 'clip', 'httpstcowjrdndodv', 'learn', 'httpstcopxoxfnyr', 'httpstcogxcdgkn']"
"['gazzetta', 'dello', 'sport', 'ibrahimov', 'also', 'risk', 'miss', 'juventu', 'game', 'januari', 'httpstcorfinutyxbj']"
"['\u2066postsports\u2069', 'latest', 'round', 'racial', 'reckon', 'sport', 'like', 'acknowledg', 'negroleagu', 'highlight', 'we’v', 'afford', 'sport', 'credit', 'vanguard', 'social', 'justic', 'httpstcobansaxqkzi']"
"['congratul', 'utahfootbal', 'dalton', 'kincaid', 'receiv', 'utah', 'athlet', 'servic', 'award', 'sponsor', 'univers', 'bennioncent', 'award', 'honor', 'athlet', 'excel', 'sport', 'classroom', 'commun', 'httpstcoftygjynwf', 'gout', 'httpstcowyyjwgcq']"
